id,sku_spec,sjbm,origin_sjbm
1667281924856322,直边经典黑囍歡;苹果11,TPU-黑色-苹果11-囍歡,
1667281938713092,古董白孤独摇滚Q版KT24;苹果12Pro,TPU-古董白-苹果12PRO-孤独摇滚Q版KT24,
1667281938713093,透明壳油腻张总KT8;OPPOA93S,TPU-透明-OPPOA93S-油腻张总KT8,
1667281938713094,古董白涂鸦女孩KT2;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-涂鸦女孩KT2,
1667281938713095,透明壳王鹤棣苍兰诀KT4;OPPOA9/A9X,TPU-透明-OPPOA9-王鹤棣苍兰诀KT4,
1667281938713096,透明壳油腻张总KT14;OPPOA72/A53,TPU-透明-OPPOA72-油腻张总KT14,
1667281938717186,古董白张翰搞怪KT11;小米手机-型号定制（下单先咨询客服型号）,TPU-古董白--张翰搞怪KT11,
1667281938717187,古董白鸡你太美KT4;OPPO手机-定制,TPU-古董白--鸡你太美KT4,
1667281938717188,古董白鸡你太美KT2;苹果13ProMax,TPU-古董白-苹果13PROMAX-鸡你太美KT2,
1667281938717189,古董白鸡你太美KT9;苹果14PLUS,TPU-古董白-苹果14PLUS-鸡你太美KT9,
1667281938721281,古董白鸡你太美KT14;苹果xr,TPU-古董白-苹果XR-鸡你太美KT14,
1667281938721282,古董白孤独摇滚Q版KT20;其他手机-定制,TPU-古董白--孤独摇滚Q版KT20,
1667281938721283,透明壳油腻张总KT1;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--油腻张总KT1,
1667281938721284,古董白涂鸦女孩KT2;苹果11,TPU-古董白-苹果11-涂鸦女孩KT2,
1667281938721285,古董白鸡你太美KT12;其他手机-定制,TPU-古董白--鸡你太美KT12,
1667281938721286,古董白孤独摇滚Q版KT8;苹果12Pro,TPU-古董白-苹果12PRO-孤独摇滚Q版KT8,
1667281938721287,古董白涂鸦女孩KT2;苹果6/苹果6s,TPU-古董白-苹果6-涂鸦女孩KT2,
1667281938721288,古董白孤独摇滚Q版KT8;苹果13,TPU-古董白-苹果13-孤独摇滚Q版KT8,
1667281938721289,古董白鸡你太美KT8;苹果14PLUS,TPU-古董白-苹果14PLUS-鸡你太美KT8,
1667281938721290,古董白涂鸦女孩KT2;苹果7/苹果8/SE二代,TPU-古董白-苹果7-涂鸦女孩KT2,
1667281938725377,透明壳王鹤棣苍兰诀KT7;OPPOA5,TPU-透明-OPPOA5-王鹤棣苍兰诀KT7,
1667281938725378,透明壳油腻张总KT14;其他手机-型号定制（下单先咨询客服型号）,TPU-透明--油腻张总KT14,
1667281938725379,古董白涂鸦女孩KT2;苹果13,TPU-古董白-苹果13-涂鸦女孩KT2,
1667281938725380,古董白张翰搞怪KT9;OPPOA96,TPU-古董白-OPPOA96-张翰搞怪KT9,
1667281938725381,透明壳王鹤棣苍兰诀KT5;OPPOA57(5G)/REALMEQ5I/V23,TPU-透明-OPPOA57(5G)-王鹤棣苍兰诀KT5,
1667281938725382,透明壳油腻张总KT21;OPPOA72/A53,TPU-透明-OPPOA72-油腻张总KT21,
1667281938725383,透明壳王鹤棣苍兰诀KT15;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT15,
1667281938729473,透明壳油腻张总KT13;OPPOA72/A53,TPU-透明-OPPOA72-油腻张总KT13,
1667281938729474,透明壳王鹤棣苍兰诀KT7;OPPORENO8PRO,TPU-透明-OPPORENO8PRO-王鹤棣苍兰诀KT7,
1667281938729475,透明壳油腻张总KT20;OPPOA57(5G)/REALMEQ5I/V23,TPU-透明-OPPOA57(5G)-油腻张总KT20,
1667281938729476,透明壳王鹤棣苍兰诀KT4;苹果手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT4,
1667281938729477,透明壳油腻张总KT5;其他手机-型号定制（下单先咨询客服型号）,TPU-透明--油腻张总KT5,
1667281938729478,透明壳王鹤棣苍兰诀KT9;OPPOK10,TPU-透明-OPPOK10-王鹤棣苍兰诀KT9,
1667281938733569,透明壳油腻张总KT4;OPPORENO6,TPU-透明-OPPORENO6-油腻张总KT4,
1667281938733570,透明壳王鹤棣苍兰诀KT7;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT7,
1667281938733571,透明壳油腻张总KT11;OPPORENO4SE,TPU-透明-OPPORENO4SE-油腻张总KT11,
1667281938733572,透明壳王鹤棣苍兰诀KT10;OPPORENO7,TPU-透明-OPPORENO7-王鹤棣苍兰诀KT10,
1667281938733573,透明壳油腻张总KT7;OPPORENO4SE,TPU-透明-OPPORENO4SE-油腻张总KT7,
1667281938733574,透明壳王鹤棣苍兰诀KT8;OPPOA58,TPU-透明-OPPOA58-王鹤棣苍兰诀KT8,
1667281938737665,古董白孤独摇滚Q版KT2;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-孤独摇滚Q版KT2,
1667281938737666,透明壳王鹤棣苍兰诀KT14;OPPOA93S,TPU-透明-OPPOA93S-王鹤棣苍兰诀KT14,
1667281938737667,古董白鸡你太美KT4;苹果13mini,TPU-古董白-苹果13MINI-鸡你太美KT4,
1667281938737668,古董白涂鸦女孩KT1;苹果xsmax,TPU-古董白-苹果XSMAX-涂鸦女孩KT1,
1667281938737669,透明壳油腻张总KT2;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--油腻张总KT2,
1667281938737670,古董白孤独摇滚Q版KT8;苹果13ProMax,TPU-古董白-苹果13PROMAX-孤独摇滚Q版KT8,
1667281938737671,古董白鸡你太美KT8;华为手机-定制,TPU-古董白--鸡你太美KT8,
1667281938737672,古董白孤独摇滚Q版KT8;苹果xsmax,TPU-古董白-苹果XSMAX-孤独摇滚Q版KT8,
1667281938737673,透明壳油腻张总KT1;OPPORENO6,TPU-透明-OPPORENO6-油腻张总KT1,
1667281938737674,古董白涂鸦女孩KT2;苹果xsmax,TPU-古董白-苹果XSMAX-涂鸦女孩KT2,
1667281938737675,古董白张翰搞怪KT15;OPPOA72/A53,TPU-古董白-OPPOA72-张翰搞怪KT15,
1667281938737676,古董白孤独摇滚Q版KT15;苹果13ProMax,TPU-古董白-苹果13PROMAX-孤独摇滚Q版KT15,
1667281938737677,古董白涂鸦女孩KT2;小米手机-定制（下单发客服型号）,TPU-古董白--涂鸦女孩KT2,
1667281938737678,透明壳王鹤棣苍兰诀KT11;OPPORENO4SE,TPU-透明-OPPORENO4SE-王鹤棣苍兰诀KT11,
1667281938737679,古董白鸡你太美KT17;苹果11,TPU-古董白-苹果11-鸡你太美KT17,
1667281938737680,古董白孤独摇滚Q版KT1;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-孤独摇滚Q版KT1,
1667281938737681,古董白涂鸦女孩KT2;华为手机-定制（下单发客服型号）,TPU-古董白--涂鸦女孩KT2,
1667281938745857,透明壳王鹤棣苍兰诀KT4;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT4,
1667281938745858,古董白鸡你太美KT3;苹果14,TPU-古董白-苹果14-鸡你太美KT3,
1667281938745859,古董白张翰搞怪KT10;OPPOR17,TPU-古董白-OPPOR17-张翰搞怪KT10,
1667281938745860,透明壳涂鸦女孩KT2;苹果11,TPU-透明-苹果11-涂鸦女孩KT2,
1667281938745861,古董白鸡你太美KT9;华为手机-定制,TPU-古董白--鸡你太美KT9,
1667281938745862,透明壳涂鸦女孩KT1;苹果6plus/苹果6splus,TPU-透明-苹果6PLUS-涂鸦女孩KT1,
1667281938749953,透明壳涂鸦女孩KT1;苹果7plus/苹果8plus,TPU-透明-苹果7PLUS-涂鸦女孩KT1,
1667281938749954,透明壳油腻张总KT7;OPPORENO6,TPU-透明-OPPORENO6-油腻张总KT7,
1667281938749955,经典黑涂鸦女孩KT1;苹果14PLUS,TPU-黑色-苹果14PLUS-涂鸦女孩KT1,
1667281938749956,透明壳油腻张总KT1;OPPOA93(5G),TPU-透明-OPPOA93-油腻张总KT1,
1667281938749957,经典黑涂鸦女孩KT1;苹果5/苹果5s/SE一代,TPU-黑色-苹果5S-涂鸦女孩KT1,
1667281938749958,透明壳油腻张总KT14;OPPORENO4SE,TPU-透明-OPPORENO4SE-油腻张总KT14,
1667281938754049,经典黑涂鸦女孩KT2;苹果14PROMAX,TPU-黑色-苹果14PROMAX-涂鸦女孩KT2,
1667281938754050,透明壳涂鸦女孩KT1;苹果6/苹果6s,TPU-透明-苹果6-涂鸦女孩KT1,
1667281938754051,经典黑涂鸦女孩KT2;苹果12ProMax,TPU-黑色-苹果12PROMAX-涂鸦女孩KT2,
1667281938758146,古董白孤独摇滚Q版KT9;苹果14PRO,TPU-古董白-苹果14PRO-孤独摇滚Q版KT9,
1667281938758147,经典黑涂鸦女孩KT1;苹果14PRO,TPU-黑色-苹果14PRO-涂鸦女孩KT1,
1667281938758148,透明壳白雪巨猩KT3;手机盲壳（图号型号材质随机发）,TPU-透明--白雪巨猩KT3,
1667281938758149,透明壳涂鸦女孩KT2;苹果14PROMAX,TPU-透明-苹果14PROMAX-涂鸦女孩KT2,
1667281938758150,古董白孤独摇滚Q版KT4;苹果11,TPU-古董白-苹果11-孤独摇滚Q版KT4,
1667281938758151,透明壳白雪巨猩KT1;OPPOA8,TPU-透明-OPPOA8-白雪巨猩KT1,
1667281938762241,古董白涂鸦女孩KT1;苹果x/苹果xs,TPU-古董白-苹果X-涂鸦女孩KT1,
1667281938762242,透明壳油腻张总KT7;OPPOR17,TPU-透明-OPPOR17-油腻张总KT7,
1667281938762243,古董白鸡你太美KT10;苹果6plus/苹果6splus,TPU-古董白-苹果6PLUS-鸡你太美KT10,
1667281938762244,经典黑白雪巨猩KT3;OPPORENO5/RENO5K,TPU-黑色-OPPORENO5-白雪巨猩KT3,
1667281938762245,古董白鸡你太美KT8;苹果13ProMax,TPU-古董白-苹果13PROMAX-鸡你太美KT8,
1667281938762246,透明壳涂鸦女孩KT2;手机盲壳,TPU-透明--涂鸦女孩KT2,
1667281938762247,古董白孤独摇滚Q版KT9;苹果6plus/苹果6splus,TPU-古董白-苹果6PLUS-孤独摇滚Q版KT9,
1667281938762248,经典黑白雪巨猩KT3;OPPOK10,TPU-黑色-OPPOK10-白雪巨猩KT3,
1667281938762249,透明壳王鹤棣苍兰诀KT1;OPPOA8,TPU-透明-OPPOA8-王鹤棣苍兰诀KT1,
1667281938762250,古董白张翰搞怪KT1;华为手机-型号定制（下单先咨询客服型号）,TPU-古董白--张翰搞怪KT1,
1667281938766337,经典黑白雪巨猩KT2;OPPOA93S,TPU-黑色-OPPOA93S-白雪巨猩KT2,
1667281938766338,古董白鸡你太美KT3;苹果xr,TPU-古董白-苹果XR-鸡你太美KT3,
1667281938766339,古董白孤独摇滚Q版KT1;苹果6plus/苹果6splus,TPU-古董白-苹果6PLUS-孤独摇滚Q版KT1,
1667281938766340,透明壳油腻张总KT17;OPPORENO7,TPU-透明-OPPORENO7-油腻张总KT17,
1667281938766341,透明壳白雪巨猩KT5;OPPORENO8PRO,TPU-透明-OPPORENO8PRO-白雪巨猩KT5,
1667281938766342,古董白鸡你太美KT14;其他手机-定制,TPU-古董白--鸡你太美KT14,
1667281938770434,透明壳白雪巨猩KT4;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--白雪巨猩KT4,
1667281938770435,古董白涂鸦女孩KT2;手机盲壳,TPU-古董白--涂鸦女孩KT2,
1667281938770436,古董白孤独摇滚Q版KT7;苹果xr,TPU-古董白-苹果XR-孤独摇滚Q版KT7,
1667281938770437,古董白鸡你太美KT14;苹果6/苹果6s,TPU-古董白-苹果6-鸡你太美KT14,
1667281938770438,透明壳油腻张总KT18;OPPOR17,TPU-透明-OPPOR17-油腻张总KT18,
1667281938770439,古董白孤独摇滚Q版KT6;苹果11,TPU-古董白-苹果11-孤独摇滚Q版KT6,
1667281938770440,经典黑白雪巨猩KT3;OPPOR15,TPU-黑色-OPPOR15-白雪巨猩KT3,
1667281938770441,古董白张翰搞怪KT3;OPPORENO9/RENO9PRO,TPU-古董白-OPPORENO9-张翰搞怪KT3,
1667281938770442,古董白鸡你太美KT5;其他手机-定制,TPU-古董白--鸡你太美KT5,
1667281938770443,透明壳王鹤棣苍兰诀KT3;OPPOA96,TPU-透明-OPPOA96-王鹤棣苍兰诀KT3,
1667281938770444,透明壳白雪巨猩KT2;OPPOA8,TPU-透明-OPPOA8-白雪巨猩KT2,
1667281938774530,透明壳油腻张总KT9;OPPORENO5/RENO5K,TPU-透明-OPPORENO5-油腻张总KT9,
1667281938774531,古董白鸡你太美KT10;VIVO手机-定制,TPU-古董白--鸡你太美KT10,
1667281938774532,古董白孤独摇滚Q版KT21;苹果6plus/苹果6splus,TPU-古董白-苹果6PLUS-孤独摇滚Q版KT21,
1667281938774533,透明壳油腻张总KT10;OPPOR17,TPU-透明-OPPOR17-油腻张总KT10,
1667281938774534,古董白鸡你太美KT18;苹果7/苹果8/SE二代,TPU-古董白-苹果7-鸡你太美KT18,
1667281938774535,古董白鸡你太美KT1;苹果14PLUS,TPU-古董白-苹果14PLUS-鸡你太美KT1,
1667281938774536,古董白孤独摇滚Q版KT15;苹果14,TPU-古董白-苹果14-孤独摇滚Q版KT15,
1667281938774537,透明壳油腻张总KT20;OPPOA5,TPU-透明-OPPOA5-油腻张总KT20,
1667281938774538,古董白鸡你太美KT16;苹果11,TPU-古董白-苹果11-鸡你太美KT16,
1667281938774539,古董白孤独摇滚Q版KT4;苹果13Pro,TPU-古董白-苹果13PRO-孤独摇滚Q版KT4,
1667281938774540,透明壳王鹤棣苍兰诀KT1;OPPORENO8,TPU-透明-OPPORENO8-王鹤棣苍兰诀KT1,
1667281938774541,经典黑白雪巨猩KT4;OPPOA93(5G),TPU-黑色-OPPOA93-白雪巨猩KT4,
1667281938774542,古董白张翰搞怪KT3;OPPORENO8PRO,TPU-古董白-OPPORENO8PRO-张翰搞怪KT3,
1667281938778626,古董白鸡你太美KT7;苹果13mini,TPU-古董白-苹果13MINI-鸡你太美KT7,
1667281938778627,古董白孤独摇滚Q版KT19;其他手机-定制,TPU-古董白--孤独摇滚Q版KT19,
1667281938778628,透明壳白雪巨猩KT1;OPPOK10,TPU-透明-OPPOK10-白雪巨猩KT1,
1667281938778629,透明壳王鹤棣苍兰诀KT8;OPPOK10,TPU-透明-OPPOK10-王鹤棣苍兰诀KT8,
1667281938778630,古董白张翰搞怪KT13;其他手机-型号定制（下单先咨询客服型号）,TPU-古董白--张翰搞怪KT13,
1667281938778631,古董白鸡你太美KT14;苹果xsmax,TPU-古董白-苹果XSMAX-鸡你太美KT14,
1667281938778632,古董白孤独摇滚Q版KT17;苹果12,TPU-古董白-苹果12-孤独摇滚Q版KT17,
1667281938778633,透明壳白雪巨猩KT1;手机盲壳（图号型号材质随机发）,TPU-透明--白雪巨猩KT1,
1667281938778634,透明壳王鹤棣苍兰诀KT6;OPPOR17,TPU-透明-OPPOR17-王鹤棣苍兰诀KT6,
1667281938778635,古董白张翰搞怪KT4;OPPOK10,TPU-古董白-OPPOK10-张翰搞怪KT4,
1667281938778636,古董白鸡你太美KT7;苹果14PROMAX,TPU-古董白-苹果14PROMAX-鸡你太美KT7,
1667281938778637,透明壳白雪巨猩KT4;OPPOR11,TPU-透明-OPPOR11-白雪巨猩KT4,
1667281938778638,透明壳王鹤棣苍兰诀KT10;OPPOA55/A55S/A56,TPU-透明-OPPOA55-王鹤棣苍兰诀KT10,
1667281938778639,古董白张翰搞怪KT2;OPPOA9/A9X,TPU-古董白-OPPOA9-张翰搞怪KT2,
1667281938778640,古董白鸡你太美KT16;苹果13ProMax,TPU-古董白-苹果13PROMAX-鸡你太美KT16,
1667281938778641,古董白孤独摇滚Q版KT18;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-孤独摇滚Q版KT18,
1667281938778642,透明壳白雪巨猩KT4;OPPOA32,TPU-透明-OPPOA32-白雪巨猩KT4,
1667281938778643,透明壳王鹤棣苍兰诀KT7;手机盲壳（图号型号材质随机发）,TPU-透明--王鹤棣苍兰诀KT7,
1667281938778644,古董白张翰搞怪KT7;OPPORENO5/RENO5K,TPU-古董白-OPPORENO5-张翰搞怪KT7,
1667281938778645,古董白鸡你太美KT15;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-鸡你太美KT15,
1667281938778646,古董白孤独摇滚Q版KT5;苹果11,TPU-古董白-苹果11-孤独摇滚Q版KT5,
1667281938778647,经典黑白雪巨猩KT5;OPPOA57(5G)/REALMEQ5I/V23,TPU-黑色-OPPOA57(5G)-白雪巨猩KT5,
1667281938786817,透明壳王鹤棣苍兰诀KT12;OPPOA97,TPU-透明-OPPOA97-王鹤棣苍兰诀KT12,
1667281938786818,古董白鸡你太美KT3;苹果5/苹果5s/SE一代,TPU-古董白-苹果5S-鸡你太美KT3,
1667281938786819,古董白孤独摇滚Q版KT22;苹果x/苹果xs,TPU-古董白-苹果X-孤独摇滚Q版KT22,
1667281938786820,经典黑白雪巨猩KT5;OPPORENO7,TPU-黑色-OPPORENO7-白雪巨猩KT5,
1667281938786821,透明壳王鹤棣苍兰诀KT12;OPPOK10,TPU-透明-OPPOK10-王鹤棣苍兰诀KT12,
1667281938786822,古董白鸡你太美KT18;VIVO手机-定制,TPU-古董白--鸡你太美KT18,
1667281938786823,经典黑白雪巨猩KT3;OPPOA97,TPU-黑色-OPPOA97-白雪巨猩KT3,
1667281938786824,古董白孤独摇滚Q版KT21;苹果13mini,TPU-古董白-苹果13MINI-孤独摇滚Q版KT21,
1667281938786825,透明壳王鹤棣苍兰诀KT5;VIVO手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT5,
1667281938786826,古董白鸡你太美KT15;苹果xsmax,TPU-古董白-苹果XSMAX-鸡你太美KT15,
1667281938786827,古董白张翰搞怪KT11;其他手机-型号定制（下单先咨询客服型号）,TPU-古董白--张翰搞怪KT11,
1667281938790914,古董白涂鸦女孩KT1;小米手机-定制（下单发客服型号）,TPU-古董白--涂鸦女孩KT1,
1667281938790915,古董白孤独摇滚Q版KT23;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-孤独摇滚Q版KT23,
1667281938790916,透明壳王鹤棣苍兰诀KT14;OPPOA97,TPU-透明-OPPOA97-王鹤棣苍兰诀KT14,
1667281938790917,古董白鸡你太美KT12;苹果14,TPU-古董白-苹果14-鸡你太美KT12,
1667281938790918,透明壳油腻张总KT15;OPPORENO4SE,TPU-透明-OPPORENO4SE-油腻张总KT15,
1667281938790919,古董白孤独摇滚Q版KT4;苹果14PROMAX,TPU-古董白-苹果14PROMAX-孤独摇滚Q版KT4,
1667281938790920,透明壳王鹤棣苍兰诀KT3;OPPORENO4SE,TPU-透明-OPPORENO4SE-王鹤棣苍兰诀KT3,
1667281938790921,古董白鸡你太美KT2;苹果12,TPU-古董白-苹果12-鸡你太美KT2,
1667281938790922,古董白张翰搞怪KT7;OPPOA55/A55S/A56,TPU-古董白-OPPOA55-张翰搞怪KT7,
1667281938795009,透明壳王鹤棣苍兰诀KT2;苹果手机-型号定制（下单先咨询客服型号）,TPU-透明--王鹤棣苍兰诀KT2,
1667281938795010,透明壳油腻张总KT12;OPPORENO9/RENO9PRO,TPU-透明-OPPORENO9-油腻张总KT12,
1667281938795011,古董白鸡你太美KT18;苹果xsmax,TPU-古董白-苹果XSMAX-鸡你太美KT18,
1667281938795012,古董白孤独摇滚Q版KT8;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-孤独摇滚Q版KT8,
1667281938795013,透明壳油腻张总KT9;OPPOA8,TPU-透明-OPPOA8-油腻张总KT9,
1667281938795014,古董白孤独摇滚Q版KT22;苹果14PRO,TPU-古董白-苹果14PRO-孤独摇滚Q版KT22,
1667281938799106,透明壳油腻张总KT20;OPPORENO5/RENO5K,TPU-透明-OPPORENO5-油腻张总KT20,
1667281938799107,古董白孤独摇滚Q版KT3;苹果13Pro,TPU-古董白-苹果13PRO-孤独摇滚Q版KT3,
1667281938799108,透明壳油腻张总KT5;OPPORENO7,TPU-透明-OPPORENO7-油腻张总KT5,
1667281938799109,透明壳油腻张总KT11;OPPORENO9/RENO9PRO,TPU-透明-OPPORENO9-油腻张总KT11,
1667281938799110,古董白孤独摇滚Q版KT13;苹果x/苹果xs,TPU-古董白-苹果X-孤独摇滚Q版KT13,
1667281938803201,透明壳油腻张总KT10;苹果手机-型号定制（下单先咨询客服型号）,TPU-透明--油腻张总KT10,
1667281938803202,透明壳油腻张总KT10;OPPOA93S,TPU-透明-OPPOA93S-油腻张总KT10,
1667281938803203,透明壳油腻张总KT14;OPPORENO7,TPU-透明-OPPORENO7-油腻张总KT14,
1667281938803204,透明壳白雪巨猩KT3;OPPOREALMEV11,TPU-透明-OPPOREALMEV11-白雪巨猩KT3,
1667281938803205,经典黑涂鸦女孩KT1;苹果x/苹果xs,TPU-黑色-苹果X-涂鸦女孩KT1,
1667281938803206,古董白张翰搞怪KT3;OPPOK10,TPU-古董白-OPPOK10-张翰搞怪KT3,
1667281938803207,古董白鸡你太美KT1;小米手机-定制,TPU-古董白--鸡你太美KT1,
1667281938803208,透明壳王鹤棣苍兰诀KT6;OPPOA97,TPU-透明-OPPOA97-王鹤棣苍兰诀KT6,
1667281938807297,透明壳油腻张总KT12;OPPOA58,TPU-透明-OPPOA58-油腻张总KT12,
1667281938807298,古董白孤独摇滚Q版KT8;苹果13Pro,TPU-古董白-苹果13PRO-孤独摇滚Q版KT8,
1667281938807299,古董白鸡你太美KT13;苹果6plus/苹果6splus,TPU-古董白-苹果6PLUS-鸡你太美KT13,
1667281938807300,透明壳王鹤棣苍兰诀KT12;OPPORENO9/RENO9PRO,TPU-透明-OPPORENO9-王鹤棣苍兰诀KT12,
1667281938807301,古董白鸡你太美KT11;苹果12ProMax,TPU-古董白-苹果12PROMAX-鸡你太美KT11,
1667281938807302,古董白孤独摇滚Q版KT8;苹果14PRO,TPU-古董白-苹果14PRO-孤独摇滚Q版KT8,
1667281938811393,透明壳王鹤棣苍兰诀KT13;OPPORENO8PRO,TPU-透明-OPPORENO8PRO-王鹤棣苍兰诀KT13,
1667281938811394,透明壳白雪巨猩KT1;OPPOREALMEGT/GTNEO/Q3PRO,TPU-透明-OPPOREALMEGT-白雪巨猩KT1,
1667281938811395,古董白孤独摇滚Q版KT1;苹果x/苹果xs,TPU-古董白-苹果X-孤独摇滚Q版KT1,
1667281938811396,透明壳白雪巨猩KT3;华为手机-型号定制（下单先咨询客服型号）,TPU-透明--白雪巨猩KT3,
1667281938811397,古董白孤独摇滚Q版KT18;苹果xsmax,TPU-古董白-苹果XSMAX-孤独摇滚Q版KT18,
1667281938815489,经典黑白雪巨猩KT2;OPPOA72/A53,TPU-黑色-OPPOA72-白雪巨猩KT2,
1667281938815490,古董白孤独摇滚Q版KT23;苹果14,TPU-古董白-苹果14-孤独摇滚Q版KT23,
1667281938815491,古董白孤独摇滚Q版KT14;苹果13Pro,TPU-古董白-苹果13PRO-孤独摇滚Q版KT14,
1667281938815492,透明壳油腻张总KT12;OPPORENO6,TPU-透明-OPPORENO6-油腻张总KT12,
1667281938815493,古董白张翰搞怪KT10;OPPOA93(5G),TPU-古董白-OPPOA93-张翰搞怪KT10,
1667281938819586,古董白鸡你太美KT5;苹果x/苹果xs,TPU-古董白-苹果X-鸡你太美KT5,
1667281938819587,古董白张翰搞怪KT3;OPPOA96,TPU-古董白-OPPOA96-张翰搞怪KT3,
1667281938819588,经典黑涂鸦女孩KT2;苹果xsmax,TPU-黑色-苹果XSMAX-涂鸦女孩KT2,
1667281938819589,经典黑白雪巨猩KT4;其他手机-型号定制（下单先咨询客服型号）,TPU-黑色--白雪巨猩KT4,
1667281938819590,古董白张翰搞怪KT11;OPPOA93(5G),TPU-古董白-OPPOA93-张翰搞怪KT11,
1667281938819591,古董白鸡你太美KT12;苹果14PROMAX,TPU-古董白-苹果14PROMAX-鸡你太美KT12,
1667281938819592,透明壳油腻张总KT13;OPPOR17,TPU-透明-OPPOR17-油腻张总KT13,
1667281938823682,古董白张翰搞怪KT3;OPPOA9/A9X,TPU-古董白-OPPOA9-张翰搞怪KT3,
1667281938823683,古董白鸡你太美KT7;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-鸡你太美KT7,
1667281938823684,古董白张翰搞怪KT9;OPPOA58,TPU-古董白-OPPOA58-张翰搞怪KT9,
1667281938823685,古董白鸡你太美KT16;苹果12ProMax,TPU-古董白-苹果12PROMAX-鸡你太美KT16,
